b1	v	ncl
-20.537014	0.139660	2
-20.537014	0.111593	2
-20.651746	0.237098	2
-20.657390	0.065612	2
-20.657390	0.063940	2
-20.727565	0.214074	2
-20.727565	0.214074	2
-20.702894	0.214074	1
-20.702894	0.201893	1
-20.702894	0.258924	1
-20.702894	0.258924	1
-20.821234	0.283652	1
-20.821234	0.283652	1
-20.821234	0.416793	1
-20.706988	0.231247	1
-20.813898	0.309225	1
-20.813898	0.361874	1
-20.892807	0.148709	1
-20.892807	0.148709	1
-20.892807	0.104249	1
-20.851380	0.119817	1
-20.829813	0.119817	2
-20.742037	0.040398	1
-20.742037	0.069824	1
-20.834977	0.149164	1
-20.881375	0.092831	1
-20.881375	0.099099	1
-20.928695	0.099099	1
-20.988978	0.099099	1
-20.935072	0.099099	1
-20.935072	0.099099	1
-20.987014	0.067083	1
-20.987014	0.262850	1
-20.986755	0.012972	2
-20.988173	0.012972	1
-20.988173	0.010515	1
-20.975307	0.010515	1
-20.975307	0.010515	1
-20.896111	0.010515	1
-20.896111	0.010515	1
-20.896111	0.010515	1
-20.962712	0.010515	1
-20.898552	0.010515	1
-20.923159	0.010515	1
-20.975510	0.010515	1
-20.975510	0.010515	1
-20.965387	0.010515	1
-21.003148	0.010515	1
-20.969172	0.010515	1
-20.979900	0.192612	1
-20.979900	0.096241	1
-20.979900	0.189942	1
-20.979900	0.101144	1
-20.979900	0.101144	1
-20.979900	0.152593	1
-20.979900	0.415174	1
-20.979900	0.415174	1
-20.979900	0.415174	1
-21.084361	0.669018	1
-21.084361	0.405492	1
-21.038349	0.255733	1
-21.036335	0.255733	1
-21.036335	0.092668	1
-20.929941	0.092668	1
-20.989327	0.065168	1
-20.989327	0.065168	1
-20.899725	0.065168	1
-20.794216	0.170141	1
-20.794216	0.020854	1
-20.794216	0.020854	1
-20.861133	0.020854	1
-20.861133	0.020854	1
-20.918384	0.058797	1
-20.918384	0.058797	1
-20.918384	0.127070	1
-20.829198	0.127070	1
-20.882930	0.164333	1
-20.848779	0.164333	1
-20.736601	0.164333	1
-20.741991	0.190529	1
-20.739685	0.190529	1
-20.739685	0.152826	1
-20.745391	0.232727	1
-20.753515	0.101484	1
-20.767643	0.101484	1
-20.796078	0.101484	1
-20.855937	0.101484	1
-20.880665	0.277963	1
-20.845753	0.277963	1
-20.819087	0.235704	1
-20.704476	0.239847	1
-20.704476	0.036739	1
-20.704476	0.036739	1
-20.783643	0.118856	1
-20.783643	0.215202	1
-20.793585	0.010312	1
-20.819908	0.174354	1
-20.739248	0.092810	1
-20.739248	0.092810	1
-20.732726	0.095548	1
-20.732726	0.142732	1
-20.732726	0.024732	1
-20.732726	0.057080	1
-20.619637	0.057080	1
-20.631642	0.057080	1
-20.606475	0.057080	1
-20.571614	0.057080	1
-20.579141	0.057080	1
-20.461269	0.071781	1
-20.461269	0.071781	1
-20.461269	0.071781	1
-20.461269	0.148660	2
-20.461269	0.032455	2
-20.544611	0.107870	1
-20.513726	0.107870	1
-20.588816	0.107870	1
-20.526988	0.043405	1
-20.618730	0.117067	1
-20.650985	0.197082	1
-20.650985	0.193936	2
-20.575905	0.348883	2
-20.603718	0.497134	2
-20.679179	0.477678	2
-20.679377	0.369447	2
-20.679377	0.209609	2
-20.758579	0.301438	2
-20.674063	0.084956	2
-20.787536	0.084956	2
-20.825373	0.013532	2
-20.790502	0.228965	2
-20.802445	0.201621	2
-20.802445	0.201621	2
-20.802445	0.381934	2
-20.802445	0.096538	1
-20.802445	0.096538	1
-20.804105	0.096538	1
-20.804105	0.033152	1
-20.760241	0.033152	1
-20.760241	0.033152	1
-20.682309	0.039566	1
-20.741805	0.211012	1
-20.766553	0.234148	1
-20.766553	0.096161	2
-20.696814	0.057397	1
-20.612399	0.057397	1
-20.529727	0.057397	1
-20.535644	0.070875	1
-20.535644	0.070875	1
-20.531955	0.070875	1
-20.621946	0.070875	1
-20.621946	0.070875	1
-20.669331	0.269250	1
-20.715873	0.300334	1
-20.714696	0.300334	1
-20.743576	0.214740	1
-20.858359	0.275521	1
-20.812832	0.275521	1
-20.812832	0.349609	1
-20.786886	0.058703	1
-20.731039	0.042924	1
-20.731039	0.042924	1
-20.753035	0.014981	1
-20.759994	0.038662	1
-20.678877	0.038662	1
-20.723301	0.038662	1
-20.723301	0.038662	1
-20.826887	0.038662	1
-20.826887	0.038662	1
-20.826887	0.232166	1
-20.737212	0.487276	1
-20.737212	0.487276	1
-20.737212	0.487276	2
-20.760533	0.487276	2
-20.853255	0.487276	2
-20.879548	0.487276	2
-20.768039	0.248398	2
-20.768039	0.248398	2
-20.768039	0.248398	2
-20.761858	0.313849	2
-20.817746	0.313849	2
-20.817746	0.357672	1
-20.700108	0.368428	1
-20.700108	0.405145	1
-20.771696	0.167446	2
-20.771696	0.167446	2
-20.771696	0.338416	2
-20.771696	0.185754	2
-20.771696	0.066920	2
-20.696205	0.151543	2
-20.696205	0.265259	2
-20.729666	0.422945	2
-20.705304	0.422945	2
-20.693725	0.315814	2
-20.672030	0.553127	2
-20.614853	0.610945	2
-20.630848	0.554198	1
-20.530679	0.564619	1
-20.623635	0.564619	1
-20.623635	0.426215	2
-20.606045	0.130971	2
-20.606045	0.130971	2
-20.598548	0.130971	2
-20.664679	0.130971	2
-20.625303	0.098173	2
-20.625303	0.098173	2
-20.625303	0.013490	2
-20.625303	0.253405	2
-20.620985	0.298761	2
-20.620985	0.169617	2
-20.622759	0.200613	2
-20.557174	0.097840	2
-20.557174	0.058189	2
-20.575662	0.069041	2
-20.575662	0.259836	2
-20.617671	0.259836	2
-20.616297	0.483588	2
-20.607995	0.302636	2
-20.607995	0.434123	2
-20.645579	0.342520	2
-20.634851	0.125322	2
-20.634851	0.295252	2
-20.684390	0.295252	2
-20.684390	0.382247	2
-20.611826	0.305520	2
-20.611826	0.468261	2
-20.693381	0.194515	2
-20.711470	0.025811	2
-20.714653	0.190608	2
-20.665278	0.387379	2
-20.665278	0.145238	2
-20.605748	0.082733	2
-20.605748	0.043188	2
-20.621541	0.043188	2
-20.580904	0.043188	2
-20.633937	0.088233	2
-20.633937	0.088233	2
-20.633937	0.011960	2
-20.633937	0.222930	2
-20.599685	0.206355	2
-20.508201	0.276310	2
-20.410830	0.499966	2
-20.401596	0.369399	2
-20.401596	0.369399	2
-20.401596	0.344009	2
-20.401596	0.203958	2
-20.417906	0.496054	2
-20.417906	0.329442	2
-20.439986	0.298768	2
-20.492961	0.010707	2
-20.492961	0.025879	1
-20.423350	0.025879	1
-20.303627	0.025879	1
-20.303627	0.025879	1
-20.255193	0.025879	1
-20.233636	0.114858	1
-20.201446	0.055656	1
-20.201446	0.066155	1
-20.163259	0.066155	1
-20.176851	0.066155	1
-20.176851	0.066155	1
-20.069378	0.100754	1
-20.144394	0.100754	1
-20.144394	0.100754	1
-20.144394	0.300062	1
-20.235677	0.300062	1
-20.235677	0.218902	1
-20.295856	0.205879	1
-20.295856	0.045456	1
-20.295856	0.045456	1
-20.295856	0.192909	1
-20.407360	0.192909	1
-20.407360	0.040547	1
-20.488596	0.040547	1
-20.488596	0.022005	1
-20.506456	0.022005	1
-20.506456	0.051225	1
-20.607548	0.026940	1
-20.640001	0.026940	1
-20.580230	0.026940	1
-20.580230	0.026940	1
-20.695710	0.026940	1
-20.745809	0.026940	1
-20.816440	0.125847	1
-20.790760	0.125847	1
-20.790760	0.125847	1
-20.791788	0.125847	1
-20.697043	0.279869	2
-20.609673	0.093979	2
-20.609673	0.093979	2
-20.541558	0.152410	2
-20.541558	0.276551	2
-20.564567	0.187108	2
-20.564567	0.092703	2
-20.564567	0.092703	2
-20.564567	0.261690	2
-20.466121	0.512260	2
-20.472592	0.273515	2
-20.472592	0.273515	2
-20.484317	0.343831	2
-20.484317	0.343831	2
-20.484317	0.127764	2
-20.484317	0.127764	2
-20.483073	0.090307	2
-20.483073	0.090307	2
-20.424440	0.230691	2
-20.455630	0.459901	2
-20.443317	0.487166	2
-20.469359	0.540141	2
-20.469359	0.570349	2
-20.390937	0.570349	2
-20.390937	0.549498	2
-20.407006	0.379304	2
-20.511198	0.418709	2
-20.474367	0.129793	2
-20.477983	0.129793	2
-20.464809	0.085320	2
-20.450059	0.095202	2
-20.450059	0.095202	2
-20.355018	0.220410	2
-20.355018	0.220410	2
-20.343343	0.220410	2
-20.419060	0.096757	2
-20.419060	0.153233	2
-20.419060	0.016444	2
-20.368237	0.016444	2
-20.368237	0.232585	2
-20.316922	0.461070	2
-20.316922	0.381730	2
-20.426499	0.173320	2
-20.402496	0.173320	2
-20.307873	0.200497	2
-20.307873	0.200497	2
-20.260622	0.236675	2
-20.260622	0.068301	2
-20.264344	0.154903	2
-20.264565	0.089815	2
-20.264565	0.116067	2
-20.264565	0.116067	2
-20.264565	0.116067	2
-20.264565	0.100717	2
-20.200022	0.097614	2
-20.129909	0.097614	2
-20.118657	0.101214	2
-20.118657	0.156910	2
-20.146738	0.040603	2
-20.146738	0.159382	2
-20.146738	0.037730	2
-20.174670	0.037730	1
-20.174670	0.037730	1
-20.174670	0.037730	1
-20.167531	0.047267	1
-20.181201	0.047267	1
-20.090574	0.047267	1
-20.090574	0.113955	1
-20.090574	0.113955	1
-20.007154	0.113955	1
-20.007154	0.025125	1
-20.007154	0.025125	1
-20.007154	0.025125	1
-20.099393	0.033402	1
-20.087547	0.012730	1
-20.087547	0.012730	1
-20.030743	0.012730	1
-20.012999	0.012730	1
-19.967822	0.011582	1
-19.967822	0.103131	1
-19.998715	0.285853	1
-19.998715	0.039459	1
-19.928876	0.039459	1
-19.860519	0.039459	1
-19.895863	0.147947	2
-19.958071	0.026579	2
-19.925222	0.023828	2
-19.925222	0.023828	2
-19.883830	0.185456	2
-19.883930	0.185456	2
-19.883930	0.332781	2
-19.883930	0.128956	2
-19.883930	0.133621	2
-19.883930	0.133621	2
-19.883930	0.133621	2
-19.843678	0.122268	2
-19.843678	0.122268	2
-19.853972	0.068324	2
-19.853972	0.068324	2
-19.927982	0.076354	2
-19.973785	0.319092	2
-20.056197	0.460132	2
-20.133679	0.202361	2
-20.133679	0.157941	2
-20.133679	0.160959	2
-20.091607	0.160959	2
-20.091607	0.160959	2
-20.069528	0.109556	2
-20.069528	0.388707	2
-20.138274	0.458310	2
-20.138274	0.491570	2
-20.138274	0.569276	2
-20.138274	0.452763	2
-20.069940	0.452763	2
-20.075337	0.501660	2
-20.075337	0.265373	2
-20.075337	0.167497	2
-20.129103	0.167497	2
-20.156860	0.200717	2
-20.162458	0.070130	2
-20.173805	0.143550	2
-20.069013	0.143550	2
-20.145696	0.016948	2
-20.145696	0.069747	2
-20.153866	0.342076	2
-20.237407	0.308206	2
-20.237407	0.282632	2
-20.237407	0.350758	2
-20.209449	0.181835	2
-20.166828	0.037110	2
-20.166828	0.037110	2
-20.229722	0.037110	2
-20.294049	0.236296	2
-20.294049	0.236296	2
-20.294049	0.118871	2
-20.294049	0.123935	2
-20.285195	0.079736	2
-20.285624	0.112843	2
-20.357560	0.191642	2
-20.325356	0.046007	2
-20.335979	0.290158	2
-20.335979	0.091978	2
-20.242510	0.284798	2
-20.249384	0.284798	2
-20.232335	0.298540	2
-20.166907	0.028522	2
-20.065084	0.187783	2
-20.065084	0.187783	2
-20.065084	0.086446	2
-20.065084	0.319258	2
-20.065084	0.519950	2
-19.966579	0.256593	2
-19.983066	0.326700	2
-19.983066	0.158141	2
-19.983066	0.071442	2
-20.025083	0.192156	2
-19.969983	0.192156	2
-19.969983	0.059435	2
-19.969983	0.049028	2
-19.990449	0.081143	2
-19.990449	0.105667	2
-19.990449	0.149641	2
-19.990449	0.149641	2
-19.990449	0.260786	2
-20.048776	0.525758	2
-20.110687	0.249878	2
-20.073274	0.124147	2
-20.071548	0.270982	2
-19.970458	0.317027	2
-19.902541	0.317027	2
-19.951059	0.269415	2
-19.877482	0.269415	2
-19.880419	0.269415	2
-19.896656	0.274105	2
-19.900177	0.274105	2
-19.900177	0.019697	2
-19.900177	0.229980	2
-19.900177	0.173761	2
-19.900177	0.161232	2
-19.840710	0.259189	2
-19.833682	0.336282	2
-19.878280	0.539078	2
-19.878280	0.350879	2
-19.878280	0.350879	2
-19.903967	0.493561	2
-19.903967	0.274493	2
-19.903967	0.287918	2
-19.903967	0.285659	2
-19.903967	0.317323	2
-19.959578	0.500301	2
-19.959578	0.500301	2
-19.978565	0.500301	2
-19.978565	0.230089	2
-19.978565	0.200110	2
-19.975851	0.200110	2
-20.013214	0.200110	2
-20.013214	0.081611	2
-19.959832	0.081611	2
-19.999117	0.081611	2
-19.999117	0.181108	2
-19.999117	0.198614	2
-19.935974	0.198614	2
-19.935974	0.039799	2
-19.935974	0.246517	2
-19.942292	0.246517	2
-19.942292	0.246517	2
-19.942292	0.260028	2
-19.840374	0.262093	2
-19.840374	0.374071	2
-19.840374	0.298654	2
-19.840374	0.135935	2
-19.808119	0.339306	2
-19.761166	0.339306	2
-19.691286	0.601685	2
-19.788115	0.710317	2
-19.799822	0.710317	2
-19.799822	0.710317	2
-19.796844	0.710317	2
-19.880986	0.411705	2
-19.788341	0.411705	2
-19.753372	0.411705	2
-19.753372	0.209658	2
-19.676951	0.082466	2
-19.667581	0.206558	2
-19.727673	0.166091	2
-19.727673	0.386205	2
-19.726113	0.126672	2
-19.712574	0.126672	2
-19.628582	0.154634	2
-19.628582	0.154634	2
-19.675852	0.100624	2
-19.666869	0.082404	2
-19.766448	0.082404	2
-19.766448	0.310680	2
-19.686897	0.493807	2
-19.765127	0.737796	2
-19.816445	0.945949	2
-19.855046	0.945949	2
-19.855046	1.011061	2
-19.911254	0.995557	2
-19.911254	0.997239	2
-19.862358	0.740710	2
-19.862358	0.870321	2
-19.862358	0.624150	2
-19.862358	0.392959	2
-19.873322	0.392959	2
-19.844592	0.392959	2
-19.844592	0.392959	2
-19.802972	0.226634	2
-19.802972	0.226634	2
-19.860911	0.344844	2
-19.906261	0.218176	2
-19.948195	0.201129	2
-19.948195	0.225395	2
-19.984923	0.269480	2
-19.934406	0.113410	2
-19.940110	0.113410	2
-19.828359	0.326621	2
-19.891923	0.326621	2
-19.891923	0.326621	2
-19.877458	0.326621	2
-19.933650	0.442174	2
-19.970767	0.185762	2
-19.856135	0.185762	2
-19.810800	0.185762	2
-19.810800	0.146127	2
-19.719255	0.146127	2
-19.719255	0.201756	2
-19.654129	0.068652	2
-19.635835	0.028865	2
-19.635835	0.109152	2
-19.635835	0.109152	2
-19.625145	0.272843	2
-19.625145	0.014277	2
-19.645397	0.048744	2
-19.748087	0.174749	1
-19.817174	0.174749	1
-19.817174	0.146423	1
-19.803601	0.146423	1
-19.762036	0.146423	1
-19.786916	0.285772	1
-19.789467	0.285772	1
-19.789467	0.285772	1
-19.789467	0.460903	1
-19.713168	0.706322	1
-19.629432	0.710748	1
-19.629432	0.469216	1
-19.629432	0.469216	1
-19.654714	0.311277	1
-19.688744	0.229534	1
-19.628958	0.073883	1
-19.628958	0.073883	1
-19.530928	0.073883	2
-19.530928	0.219955	2
-19.530928	0.219955	1
-19.530928	0.317798	1
-19.530928	0.570285	1
-19.581671	0.506447	1
-19.581671	0.506447	1
-19.581671	0.471908	1
-19.581671	0.178429	1
-19.581671	0.066174	1
-19.581944	0.066174	1
-19.548047	0.066174	1
-19.612798	0.079030	1
-19.612798	0.079030	1
-19.646110	0.079030	1
-19.665934	0.046941	2
-19.665934	0.239980	2
-19.639033	0.046158	2
-19.599398	0.145244	2
-19.599398	0.145244	2
-19.538982	0.145244	2
-19.538982	0.113306	2
-19.538982	0.113306	2
-19.654502	0.113306	2
-19.654502	0.102906	2
-19.611042	0.120087	2
-19.681675	0.395495	2
-19.656007	0.136385	2
-19.656007	0.196984	2
-19.598433	0.196984	2
-19.598433	0.430202	2
-19.599376	0.430202	2
-19.599376	0.440929	2
-19.599376	0.425366	2
-19.589196	0.247070	2
-19.589196	0.090419	2
-19.557124	0.086542	2
-19.557124	0.159910	2
-19.557124	0.159910	2
-19.512404	0.400112	2
-19.527701	0.446581	2
-19.552183	0.266034	2
-19.552183	0.304552	2
-19.588864	0.183558	2
-19.588864	0.118456	2
-19.659510	0.073687	1
-19.641891	0.073687	1
-19.641891	0.073687	1
-19.641891	0.073687	1
-19.558093	0.073687	1
-19.558093	0.073687	1
-19.558093	0.027527	1
-19.558093	0.014886	1
-19.529133	0.014886	1
-19.517045	0.014886	1
-19.517045	0.014886	1
-19.520167	0.014886	1
-19.520167	0.014886	1
-19.520167	0.014886	1
-19.598397	0.014886	1
-19.518735	0.014886	1
-19.548104	0.014886	1
-19.548104	0.014886	1
-19.642996	0.014886	1
-19.642996	0.014886	1
-19.642996	0.014886	1
-19.706003	0.098094	1
-19.706003	0.098094	1
-19.706003	0.098094	1
-19.754751	0.098094	1
-19.642275	0.098094	1
-19.642275	0.173357	1
-19.640674	0.318724	1
-19.640553	0.318724	1
-19.605891	0.170362	1
-19.578181	0.170362	1
-19.507605	0.319138	1
-19.461382	0.350843	1
-19.461382	0.077474	1
-19.351281	0.133370	1
-19.351281	0.133370	1
-19.378851	0.133370	1
-19.362151	0.133370	1
-19.362151	0.133370	1
-19.438064	0.295081	1
-19.424836	0.295081	1
-19.436234	0.301369	1
-19.456116	0.051247	2
-19.512760	0.051247	1
-19.512760	0.051247	1
-19.628601	0.067618	1
-19.628601	0.067618	1
-19.587713	0.067618	1
-19.587713	0.067618	1
-19.649278	0.067618	1
-19.649278	0.067618	1
-19.649278	0.173038	1
-19.649278	0.173038	1
-19.649278	0.173038	1
-19.600113	0.173038	1
-19.513270	0.173038	1
-19.513270	0.173038	1
-19.476911	0.173038	1
-19.524956	0.166258	1
-19.470275	0.166258	1
-19.435246	0.166258	1
-19.435246	0.061407	1
-19.396832	0.061407	1
-19.396832	0.098570	1
-19.396832	0.121159	1
-19.396832	0.121159	1
-19.396832	0.121159	1
-19.396832	0.121159	2
-19.387376	0.066574	2
-19.387376	0.195946	2
-19.387376	0.399031	2
-19.387376	0.104092	2
-19.387376	0.104092	2
-19.440330	0.190906	2
-19.440330	0.394337	2
-19.325443	0.585634	2
-19.325443	0.585634	2
-19.269601	0.599863	2
-19.237798	0.519065	2
-19.303256	0.603705	2
-19.250177	0.412729	2
-19.145908	0.507688	2
-19.151083	0.309399	2
-19.151083	0.495929	2
-19.151083	0.693833	2
-19.151083	0.693833	2
-19.151083	0.688221	2
-19.151083	0.510086	2
-19.117905	0.619278	2
-19.117905	0.619278	2
-19.118089	0.703958	2
-19.118089	0.896186	2
-19.137572	0.668457	2
-19.137572	0.701429	2
-19.137143	0.665942	2
-19.148611	0.456929	2
-19.097009	0.263063	2
-19.097009	0.230264	2
-19.078271	0.288332	2
-19.078271	0.288332	2
-19.078271	0.174940	2
-19.113875	0.174940	2
-19.140693	0.144866	2
-19.140693	0.211697	2
-19.140693	0.259884	2
-19.140693	0.068129	2
-19.140693	0.068129	2
-19.140693	0.068129	2
-19.140693	0.079532	2
-19.140693	0.048689	2
-19.140693	0.048689	2
-19.140693	0.060564	2
-19.140693	0.059802	2
-19.094185	0.024570	2
-19.142457	0.260068	2
-19.142457	0.260068	2
-19.118087	0.165661	2
-19.118087	0.213670	2
-19.118087	0.061719	2
-19.118087	0.253926	1
-19.025873	0.107181	1
-18.946254	0.107181	1
-18.836737	0.107181	1
-18.836737	0.107181	1
-18.836737	0.081229	1
-18.836737	0.010788	1
-18.836737	0.010788	1
-18.794238	0.055733	1
-18.794238	0.055733	1
-18.779987	0.055733	1
-18.769300	0.055733	1
-18.655157	0.087792	1
-18.655157	0.087792	1
-18.706112	0.023094	1
-18.702954	0.023094	1
-18.755779	0.174378	2
-18.659559	0.325623	2
-18.683486	0.312456	2
-18.683486	0.050013	2
-18.683486	0.050013	2
-18.689697	0.168556	2
-18.748835	0.246340	2
-18.804193	0.034485	2
-18.861090	0.108725	2
-18.842493	0.108725	2
-18.842493	0.108725	2
-18.870765	0.034038	2
-18.870765	0.235672	2
-18.882214	0.235672	2
-18.839135	0.171520	2
-18.915861	0.054741	2
-18.915861	0.158442	2
-18.911806	0.241235	2
-18.911806	0.241235	2
-18.927395	0.089708	2
-18.865827	0.355847	2
-18.971199	0.355847	2
-18.971199	0.272294	2
-18.971199	0.052416	2
-18.971199	0.082758	2
-18.971199	0.139462	2
-18.932744	0.139462	2
-18.932744	0.185142	2
-18.932744	0.185142	2
-18.968728	0.162083	2
-18.954333	0.426283	2
-18.954333	0.377856	2
-18.954333	0.218012	2
-18.954333	0.274515	2
-18.954333	0.206858	2
-18.849388	0.206858	2
-18.829275	0.139635	2
-18.829275	0.422100	2
-18.754881	0.241052	2
-18.754881	0.204773	2
-18.805860	0.204773	2
-18.805860	0.045963	2
-18.775864	0.045963	2
-18.775864	0.053658	2
-18.775864	0.069872	2
-18.775864	0.069872	2
-18.775864	0.205967	2
-18.715119	0.123281	2
-18.648525	0.123281	2
-18.672705	0.235981	2
-18.672705	0.235981	2
-18.672705	0.071985	2
-18.638765	0.148820	2
-18.638765	0.136071	2
-18.622860	0.136071	2
-18.611424	0.228602	2
-18.611424	0.198649	2
-18.545215	0.198649	2
-18.545215	0.259343	2
-18.545215	0.174308	2
-18.431830	0.226512	2
-18.327876	0.185730	2
-18.411018	0.126771	2
-18.439203	0.393766	2
-18.374962	0.393766	2
-18.374962	0.240392	2
-18.436754	0.071937	2
-18.398605	0.071937	2
-18.441129	0.071937	2
-18.463238	0.189245	2
-18.544624	0.040354	2
-18.543622	0.190058	2
-18.569631	0.190058	2
-18.569631	0.400688	2
-18.524435	0.230050	2
-18.487567	0.230050	2
-18.540181	0.247639	2
-18.540181	0.140091	2
-18.485444	0.094326	2
-18.535843	0.052683	2
-18.535843	0.052683	2
-18.535843	0.146783	2
-18.520451	0.146783	2
-18.585263	0.258010	2
-18.585263	0.435610	2
-18.585263	0.714869	2
-18.585263	0.549377	2
-18.513509	0.773273	2
-18.491944	0.773273	2
-18.468111	0.773273	2
-18.468111	1.069989	2
-18.468111	1.069989	2
-18.490872	1.094979	2
-18.490872	1.094979	2
-18.449333	0.987625	2
-18.490193	0.995016	2
-18.519967	0.741444	2
-18.517901	0.910831	2
-18.493388	0.703035	2
-18.493388	0.710561	2
-18.380209	0.481211	2
-18.380209	0.271127	2
-18.331967	0.539648	2
-18.308293	0.668186	2
-18.308293	0.668186	2
-18.316333	0.705742	2
-18.316333	0.749574	2
-18.316333	0.517098	2
-18.327369	0.517098	2
-18.327369	0.433514	2
-18.401621	0.433514	2
-18.392779	0.319544	2
-18.392779	0.319544	2
-18.384980	0.374413	2
-18.384980	0.374413	2
-18.384980	0.329767	2
-18.384980	0.391249	2
-18.384980	0.167439	2
-18.455369	0.167439	2
-18.529746	0.167439	2
-18.529746	0.150475	2
-18.529746	0.100723	2
-18.488409	0.100723	2
-18.488409	0.345375	2
-18.550744	0.414377	2
-18.550744	0.408978	2
-18.550744	0.542377	2
-18.506136	0.542377	2
-18.506136	0.542377	2
-18.586181	0.445511	2
-18.586181	0.455300	2
-18.543466	0.455300	2
-18.609186	0.455300	2
-18.575861	0.211435	2
-18.587710	0.160100	2
-18.587710	0.029900	2
-18.587710	0.143549	2
-18.599953	0.189233	2
-18.505329	0.016688	1
-18.490167	0.016688	1
-18.463998	0.252768	1
-18.481092	0.246435	1
-18.529088	0.246435	1
-18.529088	0.377148	1
-18.535148	0.102294	1
-18.535148	0.015604	1
-18.632671	0.037988	1
-18.632671	0.083203	1
-18.632671	0.083203	1
-18.738108	0.083203	1
-18.738108	0.083203	1
-18.728303	0.023432	1
-18.626634	0.023432	1
-18.682470	0.023432	1
-18.682470	0.198802	1
-18.682470	0.287809	1
-18.682470	0.122008	1
-18.682470	0.122008	1
-18.801154	0.122008	1
-18.853246	0.122008	1
-18.853246	0.122008	1
-18.853246	0.248033	1
-18.853246	0.248033	1
-18.853246	0.197196	1
-18.827532	0.197196	1
-18.820790	0.148420	1
-18.908801	0.148420	1
-18.824500	0.148420	1
-18.862604	0.148420	1
-18.876767	0.148420	1
-18.788890	0.106916	1
-18.788890	0.018741	1
-18.788890	0.018741	1
-18.788890	0.059453	1
-18.811407	0.011057	1
-18.725729	0.011057	1
-18.720520	0.011057	1
-18.720520	0.011057	1
-18.618949	0.011057	1
-18.663491	0.011057	1
-18.571294	0.060091	1
-18.551472	0.060091	1
-18.595186	0.060091	1
-18.591569	0.060091	1
-18.591569	0.060091	1
-18.572441	0.060091	1
-18.572441	0.060091	2
-18.572441	0.060091	1
-18.572441	0.016383	1
-18.589806	0.061063	1
-18.580309	0.061063	1
-18.468985	0.061063	1
-18.507123	0.061063	2
-18.513865	0.119369	2
-18.398173	0.326911	2
-18.398173	0.255192	2
-18.391327	0.360935	2
-18.484322	0.228587	2
-18.484322	0.110211	2
-18.421378	0.240967	2
-18.475216	0.234316	2
-18.502160	0.210731	2
-18.502160	0.117333	2
-18.475642	0.341408	2
-18.543446	0.341408	2
-18.543446	0.443394	2
-18.543446	0.298883	2
-18.541922	0.298883	2
-18.606493	0.037228	2
-18.606493	0.037228	2
-18.657019	0.310795	2
-18.728196	0.076451	2
-18.728196	0.076451	2
-18.768211	0.076451	2
-18.768211	0.144035	2
-18.768211	0.118224	2
-18.714383	0.072047	2
-18.624396	0.122328	2
-18.714131	0.122328	1
-18.825960	0.194713	1
-18.882310	0.194713	1
-18.772177	0.091709	1
-18.845132	0.091709	1
-18.886565	0.091709	1
-18.894716	0.124909	1
-18.853301	0.027975	1
-18.945355	0.158255	1
-19.035738	0.239398	1
-18.970630	0.277566	1
-18.955805	0.024396	1
-19.002441	0.024396	1
-19.002441	0.024396	1
-19.002441	0.084028	1
-19.002441	0.084028	1
-19.032409	0.084028	1
-19.032409	0.054393	1
-19.032409	0.294048	1
-18.980546	0.294048	1
-18.980546	0.176823	1
-18.949951	0.131436	1
-19.057280	0.019760	1
-19.121688	0.025262	1
-19.173685	0.105159	1
-19.174157	0.105159	1
-19.174157	0.105159	1
-19.175351	0.147053	1
-19.181810	0.036385	1
-19.148000	0.036385	1
-19.148000	0.036385	1
-19.148000	0.036385	1
-19.216810	0.036385	1
-19.216810	0.157118	2
-19.153925	0.157118	2
-19.053198	0.181598	1
-19.146244	0.426407	1
-19.127642	0.426407	1
-19.031956	0.332605	1
-18.927325	0.231471	1
-18.906965	0.060937	1
-18.857761	0.064374	1
-18.857761	0.064374	1
-18.906051	0.064374	1
-18.946619	0.064374	1
-18.876092	0.064374	1
-18.876092	0.014450	1
-18.979697	0.014450	1
-18.979697	0.014450	1
-19.008802	0.014450	1
-19.008802	0.033742	1
-19.111335	0.033742	1
-19.085394	0.033742	1
-19.085394	0.102564	1
-19.140428	0.102564	1
-19.140428	0.110943	1
-19.153923	0.110943	1
-19.153923	0.110943	1
-19.153923	0.110943	1
-19.210338	0.159245	1
-19.132392	0.079614	1
-19.162391	0.079614	1
-19.185738	0.079614	1
-19.252389	0.118057	1
-19.252389	0.184639	1
-19.158002	0.184639	2
-19.072662	0.167249	2
-19.072662	0.167249	2
-19.146920	0.097122	2
-19.146920	0.058182	2
-19.128019	0.112132	2
-19.128019	0.112132	2
-19.160787	0.128149	2
-19.160787	0.128149	1
-19.171068	0.128149	1
-19.171068	0.187818	1
-19.171068	0.085639	1
-19.154344	0.049966	1
-19.154344	0.049966	1
-19.139893	0.049966	1
-19.085373	0.049966	1
-19.053551	0.065386	1
-19.053551	0.065386	1
-19.124547	0.065429	1
-19.124547	0.063880	1
-19.124547	0.063880	1
-19.054321	0.063880	1
-19.054321	0.063880	1
-19.123680	0.063880	1
-19.136094	0.011861	1
-19.163259	0.011861	1
-19.171938	0.029605	1
-19.171938	0.029605	1
-19.209166	0.029605	1
-19.316885	0.029605	1
-19.299907	0.029605	1
-19.255650	0.010692	1
-19.283779	0.010692	1
-19.346338	0.020569	1
-19.371334	0.146172	1
